54361	55653	55863	56195	54127	52483	52312	51712	50552	49801	48524	48042	48967	49039	49175	48496	48254	47198	46981	46383	46716	46931	47041	47320	46955	46075	46086	46527	46268	47139	47827	47457	47101	47446	46363	46332	46699	46853	46673	46476	47149	48214	48914	48953	50513	50654	49862	48794	48489	48995	48768	48298	48894	48909	48621	49198	50940	50673	50741	49582	49332	49934	51868	52468	51297	50434	51083	52635	53823	52714	52401	52359	52573	52697	54005	54269	53638	53650	53602	54358	55591	55858	56407	56327	56314	57856	58240	57785	58764	59658	59095	58454	59108	59961	60013	59931	60291	61293	59982	60888	61448	61017	60627	60184	59383	60040	60151	58607	59332	58998	59690	59866	59390	59823	60373	60423	60253	60749	59787	59487	59561	60051	60130	59397	58485	59445	59992	60119	59728	60910	61493	60046	59191	59324	58736	59636	58776	57457	57142	57216	57715	57785	56495	56765	56521	56347	57150	57327	57124	55784	55221	55725	56792	55515	56331	57027	57581	55945	55938	55446	55087	54662	54792	55520	54995	55011	54746	53449	54602	55725	55594	54432	54841	54747	55366	56044	56563	55354	55456	54955	55153	55121	56532	56188	55808	55449	55584	55982	56519	55385	54076	54599	55358	54335	54679	54098	54764	56415	55189	54480	54858	55658	55514	55271	56235	55028	55156	55641	56468	55876	55295	54563	54318	55060	55221	53905	53687	54901	55399	55088	54949	56333	57588	56725	54740	54827	55246	55537	54718	53902	54181	55242	55732	55210	54653	56030	56473	55283	54583	55345	56411	57221	56683	56461	57051	56954	56864	56738	56412	56470	56197	57868	57007	56700	57111	56455	57899	57780	56552	56902	56151	56156	55858	55954	56804	57269	57497	58221	58514	59176	59242	58996	57515	57693	58187	57579	58519	57956	56794	56084	55329	54664	54525	55664	55053	55092	55070	55142	54287	53299	53481	55843	57588	56423	55811	57096	57117	55613	56872	57048	54987	54342	54317	54308	53707	53240	54028	54356	53707	52797	52757	53359	53951	52549	51559	52457	53001	52585	53459	54251	52651	51160	50790	50876	51496	53131	53630	52173	51006	50956	51305	51027	51190	51474	50546	51499	51761	52115	51771	52089	51317	50666	50563	50009	49878	50248	50471	50510	50171	49888	49575	49459	48266	45609	43735	42115
54183	54596	55839	55657	54039	52437	51958	51303	50444	49641	49652	49953	50297	49096	47087	46634	47232	46920	46809	47248	48091	48363	48361	48469	47427	46265	46353	47274	46988	47278	47353	46925	46833	47868	47546	47137	47721	48200	48334	48082	48302	48570	48787	48957	48497	48865	49048	48669	48440	49008	49602	49447	49968	49923	50343	49758	49347	49894	50410	50550	49753	50107	50610	50296	50632	51195	53036	52998	51030	50502	51234	52019	52233	52690	53656	54308	54375	54702	55978	55704	54657	55266	55835	56815	57331	57881	57437	58072	59151	59602	59314	58079	58278	60094	60761	61616	60964	59198	58690	59420	59483	60297	62476	62895	61117	60045	60391	60252	60266	59245	58747	58301	59749	60797	60888	60934	59200	58324	59585	60660	60718	59910	59522	59159	57985	58239	59474	59968	59957	59514	59391	58915	58648	58972	59392	59858	58100	57766	57525	57293	57381	56979	56773	57529	57777	57023	56406	56585	57242	57064	57064	55967	55039	55297	56492	56765	55614	56051	56244	55463	55460	54139	53805	54910	55894	55451	55776	56017	55302	55430	54963	54566	55783	55103	55752	55302	55178	55277	55567	54725	54366	54457	54792	55480	54803	55812	56641	56117	56795	55887	54172	54629	54649	53609	54180	55290	55927	56621	56697	55784	54907	56081	57473	56816	54932	53728	53664	55137	55737	55621	56074	54959	54873	55102	54823	54781	53850	53989	54882	54577	54540	53841	54158	55126	54550	55329	57420	55509	54630	54705	55622	55583	55986	57481	57211	57452	56182	56072	55509	55311	57217	57865	56206	56106	57228	57561	56875	56201	56556	56524	55901	55872	55578	54551	54621	55682	55961	55305	56924	57587	57697	56805	57092	56904	58429	58713	58052	56504	56373	58032	58459	58574	57165	56994	57326	56933	58532	59149	57830	56269	56376	56492	55655	55427	55740	55266	55780	56206	55310	55612	55495	56601	56438	55606	55442	55111	55741	55950	55572	55659	54770	55676	56207	55841	55895	54895	53448	53267	53056	52183	52658	53440	54098	52247	51200	51999	53748	53176	51692	51350	52095	53171	53782	54164	53313	52093	51139	49655	49368	50870	51216	50910	50876	50150	49656	50216	50518	51185	52164	51053	49737	51059	50866	51884	51276	51166	51944	52337	51949	52357	51354	49041	46678	44291	43233	42339
55237	55659	55908	54508	53089	51902	51050	50118	49526	49662	49801	49620	48719	48093	48923	48867	47670	47617	47710	47374	47397	46815	46878	46361	44872	45087	46373	47389	48219	47909	47281	46676	46533	46542	46610	46691	47095	47656	48392	48085	47814	47759	48079	48151	47914	47896	48315	48593	48088	48084	48673	49821	50779	49957	49925	49326	49827	50056	50143	49707	49736	49201	49955	50013	50836	52286	52859	53556	54210	53155	52765	53501	54070	53573	53296	54594	54717	54755	55341	55145	54912	55579	55747	56108	56910	58002	57602	57761	58792	60410	61097	61247	60821	60843	60679	60618	59973	59798	60427	59429	60072	60718	61597	61339	60771	59776	60173	60754	59470	58453	59592	59938	60379	61251	60520	59993	60293	60102	58885	58407	59020	59534	59304	59420	59453	59922	61078	61926	60697	60206	59458	59019	58233	58280	58076	59075	59327	57757	57462	57304	56832	56662	57779	58099	56977	56617	56406	56291	56478	56819	56988	55467	56371	56795	56255	56215	55530	56757	56181	55581	55077	55234	55040	56597	57064	55868	55977	54579	55755	55919	54721	54892	55818	55842	55361	53655	54423	55519	55178	55309	55650	56669	56137	55949	57374	57800	56895	54136	53837	54778	55103	55248	54812	54282	56167	58126	57212	55898	55100	54662	55243	55886	55470	55360	56407	54835	54604	56051	55460	56533	56229	54649	54555	54210	55108	55564	55332	54819	55384	55851	56210	54995	55371	55987	55341	55328	55855	56754	58493	56528	55340	55150	56232	57597	57466	57052	56765	56274	54769	55075	55809	56048	55762	56680	56809	56520	57373	56792	55826	56090	56202	55995	56559	57446	58361	58662	57429	57616	57935	57934	58934	57929	58434	58501	58049	58590	58592	58126	56470	56890	58851	59380	57822	57582	58678	58514	58246	58025	58471	59085	58440	57915	58135	58101	57005	55175	56311	56287	55942	56422	56558	56590	56897	55788	55909	56914	56927	56287	55998	55116	54547	55537	55466	54314	53536	53685	54396	53119	52751	52629	53173	52680	52787	53222	52764	53257	54163	53857	52948	52433	51058	50690	51488	51339	52156	52397	52070	51323	51639	51076	51294	52247	52609	51774	51310	50895	50116	50137	50530	50850	51152	52115	52116	52384	52789	53036	51963	50634	50634	51803	50875	48909	47200	46014	45082	43501
54448	55084	55216	54861	53841	51703	50721	50028	51064	50832	50039	49024	49459	48569	47815	46938	47691	47535	46965	47080	46825	46366	46500	46485	47130	47166	46642	47762	49215	49296	48616	47270	47630	48743	48176	46980	45965	46023	47561	47883	48048	49189	49863	49315	48845	49874	49843	49457	48520	48039	48735	49454	49700	50673	51219	50927	51195	49993	49375	49895	50060	49904	50788	50863	50975	51062	51194	51146	51727	52412	53316	53420	53619	54052	54576	55591	55843	55675	56112	54743	54212	56265	57357	58567	60148	60124	59715	59774	58330	59569	61188	61037	60947	60090	59497	59617	60604	61425	62127	61560	60620	61468	62623	61575	60843	61548	61133	60932	61765	61427	59844	58731	59747	61270	60557	59669	59690	60623	61678	61088	59343	60560	60287	59935	60016	60372	61286	61843	60825	61204	60329	60047	59524	59044	58676	59493	58893	58604	59169	58122	56967	57115	57339	57693	57679	57653	57592	57937	57204	55312	55122	55186	54434	54044	55189	55730	58079	57723	56529	55487	55429	54165	55130	55625	55122	55366	56466	55361	54226	54414	55295	55937	55545	55746	56241	56089	55437	54421	54113	55625	56999	57656	55637	54757	55779	57467	56681	54777	53940	55826	55600	55453	55157	54691	54890	55990	56611	55631	54886	55045	55684	55336	55966	55714	56323	55725	55753	57379	57360	56102	55273	54249	54815	55585	56070	55739	54690	55191	55371	55746	56928	55799	54878	55206	56825	57858	57132	57201	57354	56827	55442	54571	55095	55520	56569	57380	57237	56498	55974	55751	55416	55675	56638	56637	56504	57237	57766	57025	57126	57217	57149	56426	56644	57014	57731	57411	57307	57316	57783	57933	59048	59979	59061	58507	58426	57459	58928	59805	59187	59221	59024	59094	57611	57193	58149	58052	57576	58610	59409	60025	57840	57854	58912	58844	57123	55714	55858	56113	55543	56364	56650	56418	56007	55712	55532	56909	58839	57540	56118	55383	54659	54613	54881	53022	53295	53110	53021	53627	54519	53555	53002	51983	51991	52213	51901	52657	52606	52040	52062	52469	51579	50762	50958	51315	51016	50982	50992	50650	50757	51840	52571	51583	51606	52258	51060	49938	50318	49970	49407	49862	50741	51255	50644	50677	50993	51368	51929	51040	50205	50396	50790	49653	47928	46818	45514	43546
54786	55594	55385	54145	53294	52182	52342	51640	50843	49940	49207	49056	48540	48218	48694	48509	47475	47042	47916	48578	48496	48302	47327	46601	47435	48044	47914	47832	47574	47708	47942	47326	46604	47562	48368	48246	48161	47695	46776	47406	48499	49203	50241	50175	50336	50111	50026	49847	49364	49332	49961	50002	50903	51373	51136	49563	49237	48960	49795	50361	50726	50262	50286	50054	49168	49742	50661	51440	52113	52910	53654	54447	52983	53234	54575	54667	55312	56279	55996	54869	55424	57446	57856	57866	57966	57436	58299	59195	58885	58921	59183	59406	60395	61115	59829	60821	61701	60806	60456	60104	60654	61135	61239	60558	60236	60158	60902	60222	60206	60604	60583	60958	61687	61809	61678	61027	60528	61143	61491	60435	59424	59469	59607	60855	60376	59003	58760	59435	60067	60541	61022	60546	59621	58995	59040	59341	58744	58264	58552	59204	58437	57477	57330	55939	56514	57391	56371	57220	57525	57340	56729	56887	57137	56518	56527	56586	55615	56019	56966	56861	56857	55559	54981	54650	55206	56358	56003	54835	54658	54445	54740	55236	55937	56255	56574	56645	56063	55309	55392	55853	56909	56697	56807	57104	55581	56218	56741	56277	55757	55417	54601	55683	55533	54532	55876	57138	57228	56144	55644	56472	56952	56110	55298	57026	55969	55381	56607	57624	57450	57412	56401	55236	54654	54961	55098	54591	55544	55837	55668	55347	55528	56979	57683	56759	55737	55262	55532	57084	55907	55538	55288	56369	55639	55800	55531	55483	55332	55569	55596	57146	56414	56855	57246	57069	57824	57922	58436	58296	58185	57563	56810	57358	57927	58029	57446	57872	58225	57112	57523	58531	58537	56783	55521	57069	59081	58695	58110	59022	59808	58654	58846	59530	59278	58739	58675	58492	58348	58814	57624	57014	58539	58471	57975	57007	56165	56391	55931	56924	56888	56266	57205	57578	56401	55591	55850	56723	57395	56720	55383	54647	54488	55613	56064	54226	53806	54765	54529	54448	54590	55246	55218	52791	51403	51600	52335	53325	53751	52660	51931	51050	50485	50870	51904	51898	52411	52518	52259	52118	51392	50393	51400	51596	51841	51624	50866	51333	51554	52046	52124	51628	51294	50381	50334	50447	50715	50871	51372	52052	52078	51951	51863	49803	47802	46487	44640	42710
56297	56879	57291	56206	55392	53312	52147	50491	50287	49737	48905	48590	48311	48651	48099	48188	48391	47729	47564	48094	48769	49332	48574	48442	48708	48401	47642	47928	46788	46278	46762	48143	47869	47636	47409	48722	48370	47646	48405	48389	48751	50183	49902	48749	48617	49016	49524	50252	49651	49484	50335	50110	50125	49245	49660	49646	50508	50065	49629	49958	51377	51654	52273	51777	51678	50633	50205	50869	50931	52377	53893	54091	53381	53831	54003	54089	54667	54909	55448	55550	55522	56076	56662	56385	56895	57994	58794	59188	58273	58366	59448	60622	60551	61790	61946	61127	61635	60767	60349	61273	60914	60800	61328	60054	59740	60517	61009	60944	61231	61409	61844	60236	58940	59573	60686	60272	59954	59673	59161	59262	59188	60170	60977	60933	62300	62602	62096	60329	60172	59692	58330	58647	58855	58624	58118	59398	60761	59442	58619	57720	57911	57004	56293	57895	58476	57055	56114	56987	57764	57239	56482	57624	56946	56918	56213	55777	55642	55069	55044	55096	55672	55887	56430	56595	55175	55716	56938	57168	56466	54904	54244	54008	54329	55101	56249	56553	56013	56334	56133	56194	56841	56238	55088	55874	55127	55132	56029	56111	55222	55770	55209	55844	57075	56847	56125	55962	55833	54928	54339	54212	55882	58562	58662	57773	57579	56516	55668	55611	56138	55771	54855	55301	55619	56394	56620	56764	56947	57477	56322	55233	55440	57979	56764	56830	57909	56667	55629	56298	56701	58214	57828	56422	55515	56984	57290	56194	56644	56140	56057	56706	55843	55764	56742	57663	58159	58132	58121	56895	56610	57664	57372	57246	56881	58209	58863	58917	59023	58791	57925	57798	58386	57329	56230	55959	57092	57540	58630	58749	59255	59292	58971	58583	57968	57001	57922	58148	58132	58014	57305	57282	58138	58540	58014	56769	56005	55368	55451	55684	56528	57104	56443	56341	57076	57619	58221	58643	58274	56811	56532	56325	56558	56921	55975	55274	55160	55028	55648	54703	54592	54055	53645	53215	53402	53171	52858	53186	52866	53110	53735	52625	53560	53514	53274	53780	54118	53814	52858	52068	52308	53731	52922	52444	52259	52725	53026	53266	53450	53365	53158	52901	51939	51314	50897	51134	51625	51056	50027	49951	51079	51212	50488	50141	48999	46839	44754	42917
54939	55027	55627	55941	54843	53998	52491	50706	50305	49897	50319	50386	49973	48934	48717	48053	47807	47785	48296	48194	47982	48233	47564	47800	47237	47027	47028	46848	46104	47110	47603	47333	47067	46742	46471	47737	48029	48488	49772	49589	48111	47803	48486	48471	48512	49057	49562	49507	48384	48567	49456	50184	51056	51096	51246	50501	50412	50539	50542	50162	51074	51203	51081	51618	51508	51458	51465	51553	51634	52245	53557	53749	53002	53935	55278	55624	55498	55136	54967	55679	56085	56804	57020	56695	57636	60249	60100	59165	59470	60513	60350	60981	60343	60104	60101	61214	62115	62556	61351	61596	61271	62176	62959	62257	62888	63517	63959	62056	60973	59783	60697	60474	59339	58787	60247	60891	59704	60174	60496	60700	60037	59695	60194	61870	61656	60756	59918	60078	60889	61566	60803	60631	58725	58394	58554	60187	58948	58671	60088	59557	59458	58654	57051	56868	58177	58217	58022	58265	57564	56776	57269	57380	57300	56346	55376	55533	56642	56506	55991	56529	57126	56428	55786	56281	57401	56383	56586	55850	55738	55616	55823	55710	55788	56412	54778	54120	54894	55559	55482	54867	56196	57362	57837	58027	56066	54809	55225	56052	55921	54580	53385	53737	53771	55487	56221	56315	55034	54663	55386	54936	55283	56612	57253	57191	56634	56752	56799	57427	57514	56476	55636	55968	54987	54988	56559	57274	56632	55571	55157	55614	56445	56707	55492	54815	55507	55780	55784	56168	56632	57421	57159	57078	56374	55675	55996	56174	56049	56367	56441	56505	56356	56143	56968	57399	57236	57495	56779	55886	56762	56898	57674	57575	56045	56936	58337	59735	59049	58487	58832	58185	58288	58242	58218	57441	59374	59102	59180	58251	58966	60040	59490	59618	60332	59543	59355	58940	58861	58890	59102	59683	59519	59235	58375	56676	57409	57596	56744	56231	56286	57690	57743	56898	57273	57658	57720	57848	57373	57065	56304	55619	56605	57616	56724	55151	54754	55552	55007	54193	53968	54116	53870	54339	54624	54643	54540	54551	54713	52766	51759	51205	51994	53178	53083	52337	52734	53121	52113	51922	51982	52126	52385	51833	51030	51838	51945	51923	51729	50836	51543	52129	51577	51126	50206	50595	50391	50827	51379	52380	53306	52467	51206	50504	48984	46376	44416	43572
55892	56603	57527	55859	54254	52217	51729	50311	50349	50350	50712	50457	49606	47995	48119	48523	48049	47498	47564	47497	46980	47135	47470	47137	47936	47841	47106	47818	47957	48049	48934	49114	48197	48045	48418	47846	47304	46511	46476	47138	48091	48263	48131	48625	49402	50086	50051	50001	49242	48670	50271	50446	50561	50785	51376	51316	50659	51701	51630	51327	51142	51511	51829	50853	50350	50973	51869	51341	52516	53906	54446	54045	53742	55034	55649	56082	56260	56589	55878	56153	56066	57053	57553	57703	57606	58510	58526	58150	57149	58044	58623	60028	61111	61430	62006	61878	61436	62393	61969	61453	61069	62382	62624	62511	62482	62373	61917	62102	62680	63691	63049	61860	62068	62081	61393	60707	59476	59295	59525	60491	60467	60097	61290	61488	60884	60530	61012	61673	61231	60662	61266	61774	59263	59050	59606	60038	58478	58166	57835	58745	58256	58161	59269	59143	58729	57333	56015	56831	58451	58689	58445	57998	57316	57163	57881	57570	57168	56856	57225	57576	56797	55528	55616	55808	56473	54931	55486	56116	55350	54666	54722	55219	54919	55281	56104	56057	56666	56721	56648	55599	54688	55594	56783	57264	56865	57023	57522	56848	55335	55383	56109	55593	56400	57273	57496	56065	55693	56116	56625	56206	57932	57197	56197	55722	56033	56562	56162	56916	57288	56497	56366	56006	55823	56345	56513	55025	55032	55506	55676	56275	56338	57699	56288	55022	55249	55782	55724	56446	57848	57923	57100	55492	56696	57110	57966	59752	58850	57954	57445	57639	57957	58120	57389	58116	58544	58838	57927	57592	58010	58668	58653	58144	57253	56545	56434	57391	59475	59935	58588	57809	58720	58303	57805	57498	58192	58521	59448	60868	60982	59393	57596	58915	60763	61139	60247	60353	59703	59824	58637	57991	58018	58816	59161	57262	56734	57918	56781	57792	58876	59302	58021	57255	57204	56826	57066	57062	57209	56692	57147	58178	58230	55784	54723	55980	55922	55632	55110	55148	55559	55286	54052	53980	54780	55431	55121	55223	54515	54238	54186	52841	52818	52219	52972	52867	52590	52576	52432	52373	52398	53118	53475	53145	52149	53388	53134	52734	52556	52434	51840	52960	52678	52344	52958	52530	51520	50804	51361	51858	51551	51888	51393	49962	49426	47216	45033	43267
55391	56770	57281	55803	54069	52517	51978	51621	51366	50306	50225	50117	50118	50079	50149	49837	49676	49354	48255	47402	47824	48071	48152	47160	47298	47870	47914	47425	46978	47527	49421	48913	48799	49055	49620	49312	49599	49058	48712	48271	48096	48187	48225	49540	50571	51105	50853	49347	48313	50103	50929	49708	49001	48901	49416	49389	49911	50101	50915	51180	50896	49863	51418	51614	50747	50229	50612	51223	51934	52708	53205	53189	53846	54287	55298	55519	55029	55786	56539	56663	56188	56508	56493	56437	58048	60838	60672	59204	57881	59252	59579	61055	62384	61679	60963	61573	61977	62493	62114	61066	61900	62720	63145	62621	62076	61082	60893	60095	61419	61301	60380	60163	60531	60228	61194	61389	60872	62164	61529	61115	60964	60918	60827	61390	61250	60246	60501	61946	61902	61625	61579	62033	61050	60512	59567	60268	59211	58714	59862	59829	57286	56549	57122	58284	58806	59074	58076	58907	59143	58167	58204	58178	57373	57196	58099	58296	58143	57603	56206	55090	55729	54575	54469	55164	56498	55889	54767	55655	56192	54655	54028	56224	57789	56318	56038	55707	55540	56117	55889	55565	55473	55405	57241	57355	56473	55278	55161	56486	56263	55369	56657	56970	56307	56231	57235	57051	56611	56483	55885	55922	55697	56462	56755	56460	55846	56512	56376	56320	56560	55590	55264	55663	55856	56320	56933	56322	57018	57216	56711	56623	57629	57046	57005	57336	57219	57133	57157	57231	57666	57586	56913	56480	56967	57642	58205	58265	57486	57000	57445	57421	57018	57593	58581	59735	59437	59460	59148	57865	57977	59243	59207	58203	58473	59191	58442	58301	58128	57664	58976	59912	61756	62113	59818	58351	58378	59771	61467	62172	60345	59540	60032	59386	58906	58937	57613	57976	58375	58622	60306	59553	57700	58320	57784	57540	57545	58417	58320	58956	59109	58877	57858	57361	57935	57958	59530	59561	58805	57290	57782	57314	56390	56307	55987	56465	56039	55278	55441	55333	56363	54331	53428	54276	54651	55335	55077	54446	54043	54633	53880	53354	54094	54025	53761	52912	52706	52739	52760	52338	51666	51703	50977	51430	51861	52761	53409	53187	52373	51753	51610	51971	51471	52066	50985	51395	50954	50991	52314	53103	52435	52788	52158	50831	48595	46377	43756	41032
56273	56662	56634	55745	55531	53522	52206	51035	50340	49724	50100	50315	50438	50008	49164	48318	48386	48507	48835	48602	48945	49313	48627	48489	48757	48130	48278	48115	47505	47331	48215	48759	48189	48121	47464	47804	48834	49109	48482	48506	49134	49189	49636	49666	49808	49121	49138	50055	49560	49257	49182	49149	49858	49686	48864	49403	50647	50376	50944	50739	51471	51388	52057	52222	52874	52856	52908	53355	54055	54781	53963	53539	54585	54575	54094	55033	55833	57556	57596	57917	58173	57857	57943	58664	57562	58377	59731	60178	58887	57931	59359	61023	61244	60836	60895	61488	62095	63600	63542	63630	63432	63774	63912	63679	63806	62798	62978	63684	64803	64344	62024	60373	61011	62324	62348	61553	60816	60272	60666	61731	61121	60038	60473	60922	59096	59993	62840	62728	61464	61278	59781	60611	59975	59671	59207	59030	59332	59477	59178	58600	58166	58735	58099	59359	59093	59469	58730	58876	59514	58831	56821	56619	56589	55974	57180	57684	57896	56963	56772	56114	56041	56025	55445	55620	56171	55410	54626	55843	56443	55946	56457	56956	57006	55993	54782	55151	55683	54999	54193	54409	55446	56921	57183	56105	54841	55175	56590	57613	55932	55782	55898	56520	56654	57403	57002	56215	55512	56237	56632	55263	55382	55842	57445	56682	56240	56136	55496	55346	55354	54820	54857	55266	55941	57061	56562	55142	54889	55753	56490	57102	57754	56952	56368	57089	57617	57526	56893	56451	56700	57340	56823	57183	57481	58021	58806	58890	58504	58088	57792	58645	58712	59710	59619	58844	58252	58523	58331	57618	57428	57936	57743	57255	56932	57339	58493	60761	61019	60166	59710	59349	59540	60195	58587	57470	58960	59986	60584	60021	59723	60020	60897	60893	59732	60052	60534	60903	60766	60760	60589	61208	60557	58823	58696	59012	58090	57082	56071	57047	57800	57337	56545	56848	56374	56379	57406	58917	57889	57469	57066	57209	57595	58656	57545	56017	55711	54927	53976	55008	54337	54223	53952	53542	54261	55457	55499	54367	54684	54351	53867	54521	54827	54220	54585	54185	53127	52953	53073	53408	53168	52570	52138	51517	52294	53458	53029	52050	52201	52362	53082	53091	52286	52992	53567	53475	52853	52247	51607	51413	51712	52004	50990	49735	48165	46550	46089	44599
